,A,C,G,T,m,g
0,-0.4189020109581766,-1.3430215506508254,0.7314462727850461,-1.3932276139816278,-0.1089954301737895,0.6610910882572619
1,0.304173325308986,-1.6782832247645505,1.3744304482280048,-1.7058207922516295,-0.242222783107772,0.076113781941508
2,1.7486901756641695,-1.4823735423271598,-0.8694745220793497,-1.0225179084282738,-0.1034945053320619,-0.1424389423954707
3,-1.4829555346499412,-0.8778034573421406,1.8217253122073207,-1.3230611369263845,0.0418343224423226,-0.0513487505433467
4,-0.4802110632193807,0.2694024412242549,0.5602483420565708,-1.080021883439103,-0.7091060606935063,-0.4319210208966642
5,-0.2353425169844424,0.4312868147452909,-0.527970716338879,-0.2655774373890021,-0.4989749297687753,-0.7750304589317453
6,0.1475265553227695,-0.2761623491349634,-1.0744533311087323,0.3001900709852508,-0.4851251078185511,-0.4835850829681792
7,-0.1030716141302132,0.1889020576238583,-0.4296271722045215,-0.8787931066292995,-0.1297540458654784,-0.5192653636123112
8,-0.1552910332894824,-0.5799941170924624,-0.4274900064107184,-0.2635641060075306,-0.2744897502239795,-0.170780231717282
9,-0.0554866232569684,-0.9091656977931164,0.2395787176409935,-0.6819497368017939,-0.2423001649255998,-0.2222857397512267
10,0.2384914146209882,-0.9121813044689332,0.9820568699141105,-1.978327827157025,-0.2128895579742864,0.0112411602754651
11,1.2189169365253651,-1.0850704143024967,-1.0784546380454212,-0.6573922051754812,-0.0615760098433897,-0.2080329139416026
12,0.59682203024264,-0.5533281439643668,-0.1699340460005802,-0.9743436778796992,-0.501645367596843,-0.2691800395809683
13,-0.138290770829204,0.1947953711850179,-0.5825288324261869,-0.4255069623703739,-0.3458534152379809,-0.574224634976835
14,-0.5178974671028489,-0.506531998339382,0.299880836205954,-0.3287564770516493,-0.4781619486892132,-0.3401421898769285
