,A,C,G,T,m,g
0,-0.2127516592755556,-0.143029525703937,-0.6621627117505547,0.0774540695374364,-0.1179820445292082,-0.4766065934241203
1,0.1640724117485541,-0.7495494153079552,0.5075296097047314,-1.179806383239653,-0.2658880387023794,-0.0114366493866283
2,-0.2242673700882398,-0.5930477874309054,0.8059700904779247,-1.0471275123527934,-0.2333991959095777,-0.2432066898064757
3,-0.5741090773511165,-0.9864197170992288,0.8270091305848943,-0.4021857524583395,-0.1687313680147064,-0.230641680798058
4,-0.9112430711857776,-0.4844639792304417,-0.8129540414663161,0.987893856119192,-0.1969707483183629,-0.1173404810289326
5,1.2031029513106697,-0.9917056823034576,-0.4062827455518733,-1.071584716131045,-0.1580207044235494,-0.1105875681060798
6,-0.8067084504221685,-0.6000560498157188,-1.1750911797950734,1.291421566383951,-0.1194377895230254,-0.1252065619344166
7,0.4919392896187584,0.015140036353912,-0.4738501276527014,-1.0404539845925702,-0.178820923579204,-0.3490327553068182
8,1.3069524231792369,-0.9540120084623576,-1.1373009761734203,-0.8489508708894132,0.0133315300302501,0.0849014370571848
9,0.7745221555512974,-1.3561967296592907,-0.7815190880147308,0.0170787021757738,-0.0318349884571973,-0.1571285167477042
10,1.286240703083192,-0.9627096086395052,-1.2371527648727771,-0.6807643412657776,-0.0730883339309298,0.1323958804239634
11,-0.0887614959966239,-0.5496731359881374,0.3769754814654816,-0.5791652015315484,-0.3266238772330034,-0.367830235891138
