,A,C,G,T,m,g
0,-0.1630973845235253,-0.1558478048901484,-0.4081337718156298,-0.4201643354165782,-0.0104523847612659,0.4905923984420487
1,-0.0961480388562573,-0.3320291945245204,-0.0465235304540674,-0.1707148919542873,0.0299820377982553,-0.0516696656312832
2,0.2416075488028587,-0.316350218107811,-0.31056149196119,-0.0573735105153937,-0.268832640733975,0.0444070287047804
3,0.18796592422678,-0.0842805962712957,-0.3849255715956513,0.1091124331808255,-0.2255566347499017,-0.2694188383409182
4,-0.0652575966937256,0.0559710279025491,-0.0107879417484455,-0.3056613137739449,-0.1034945838744132,-0.2378728756835008
5,0.1326715674190811,-0.3687222813812055,-0.4513135353213255,0.2765575899348178,-0.1760242560788056,-0.0802723681512145
6,-0.1870259348558177,-0.3815694039876193,0.3660719583127821,-0.2370346242340227,-0.0485740932561509,-0.1789711853714416
7,0.4889756767463216,-0.327118803914447,-0.1319507469850524,-0.4708210052549311,-0.1962543397601571,-0.0299340644670466
8,0.181987228731249,-0.6114552094853957,-0.2107389576646335,0.0379243023075346,0.1453753267796584,-0.2101959745170289
9,-0.3128587910307837,0.1077600370729814,0.3789435942365671,-0.8502543409141724,-0.1718076708132482,0.1811138875073644
10,-0.0375329572751222,-0.6117865563862639,0.7663595787363329,-0.3322688635086233,-0.311356433634435,-0.1405180519855279
11,-0.0595661881312312,-0.4161784361533415,-0.3756812391095332,0.5595206708596308,-0.0250125082230398,-0.350185582829584
12,0.0925883664492474,0.2787084632703235,-0.2249691677555848,-0.5072402589359706,-0.2526802482527766,-0.0535104384036727
13,-0.3325730987652516,0.769847170089228,-0.8212864915441922,-0.0621709759501672,-0.0469148436236755,-0.1740050433760076
14,0.7445844017084347,-0.1977266917903346,-0.5140599023065581,-0.64546753078136,0.0010270974036612,-0.0554606577771286
15,0.8830555608876566,-0.5997391709281161,-0.0663638217330154,-0.6973928829900354,-0.2246494831374499,0.0379865131909525
16,-0.6382132472320473,0.6204562314728105,-0.2372796527554593,-0.0356961169046241,-0.0876783854601511,-0.2886921133785153
17,0.3309964186221339,-0.1515941332652058,-0.6115822135740707,-0.1001650069930954,-0.0091855040486031,-0.1255728447718457
18,-0.2894048942366564,-0.200456122228493,-0.1951382082253141,0.2880646759324546,-0.2461536284491017,-0.0240151063273479
19,0.6470191583662874,-0.17428047760495,-0.0951350614600196,-0.6339155592476208,-0.2186845510349042,-0.1921067925860099
20,-0.4515786218088281,0.3997838414412339,-0.6416562994730499,-0.3012320614469109,0.5320319931306153,-0.2044521356812144
21,-0.1503357168437687,-0.8466013533151348,0.2984157276561432,-0.5527086390939917,0.0421124425672383,0.5420142552009435
22,-0.3972792213539709,-0.0060446756366443,-0.4200972636514252,0.1324320889995318,0.0595707284021609,-0.0356849414458964
23,-0.0381776000191573,-0.0366446882744943,-0.4038494707370632,-0.2628991891575815,0.0239325232296676,0.0505351413323622
