,A,C,G,T,m,g
0,-0.3852539932871648,0.1957324217941066,-0.3010397501885845,0.0319918418527397,0.1153439320466417,-0.1965561439583128
1,-0.6401295992754126,-0.118383021839333,0.399083681128187,-0.1523151183729031,-0.1676939511480387,0.1396563171598341
2,-0.2534207271677695,0.3279139905372779,-0.1928879822783786,-0.1630488418553186,-0.0652663588684372,-0.1930717738353109
3,-0.2045825522150874,-0.4546130492872297,0.7026991353139327,-0.6502171606409426,0.0606458957177321,0.0062860404216359
4,0.3842154404606306,-0.0074064191271718,-0.3531187348548832,-0.4742676257324376,-0.0946223032912896,0.0054179507628596
5,-0.2999377173996843,0.2669281013931575,-0.4378141790691164,0.1592891105251439,-0.1246892281391867,-0.1035577780752632
6,-0.1710541019282519,-0.5758276814591732,0.3324518679845361,0.0102471916079683,-0.0162616269223259,-0.1193373409089943
7,-0.2530984409611115,-0.1127307093273509,-0.390735665640102,0.4229358057757168,-0.1900125744944701,-0.0161401071739409
8,0.0285437327055725,-0.3173737160105305,-0.0780451202537517,0.1243163445132284,-0.0844984589585691,-0.2127244732340254
9,-0.1943203990418823,-0.4020608200868164,0.1505464467555277,0.0252798428889042,-0.038945377804579,-0.0802813848634702
10,-0.0050994075919266,-0.5575013792193699,0.1990540869565954,-0.1220682515422732,-0.0239331576901578,-0.0302335829864022
11,-0.3751093217087197,-0.1299968485770551,0.0368744807642594,0.0081757067364016,-0.0414761644111877,-0.0382495442038888
