,A,C,G,T,m,g
0,0.0754787871605891,-0.7696588323135165,-0.3882925358418401,-0.5559172341811209,-0.6437314083083703,0.0538175583078753
1,0.5642235066884196,-0.6960157520841639,-0.9347678705924856,0.2083095099972133,-0.8334533526399225,-0.5365997064892012
2,0.3614838007031457,-1.0368068534195782,-1.7923907835255768,1.2894716250966765,-0.5160749528855535,-0.5339865010847298
3,2.2174938211408803,-2.6792760253350054,-1.258544884492529,-0.4368489326056506,-0.0935817142045823,0.0224540703868556
4,-2.379278469748729,-0.6359551773347427,-1.5330366840109395,2.211034913592236,0.198522708512869,-0.0895909561112919
5,-2.6909736559195503,-2.208061632883636,2.4453859938484226,-0.0848810391635727,-0.0915320738155626,0.4017587428331231
6,-2.2454527897770813,0.6381441110223979,-1.2228942279220771,0.0132563577170204,1.3084543523462826,-0.7198114684884747
7,0.8723983741662685,-2.983425904551264,-1.7990932806221225,0.5053051115542015,-0.3900766137274232,1.5665886480892317
8,1.379514446069215,-0.2168974907753878,-0.7688036480785885,-1.657220404210484,-0.2354041984529308,-0.7294923696709118
9,2.573394641397712,-2.317725622378753,-2.035314846617473,-1.427997960546922,0.3453872879354433,0.6339528350953649
10,-0.5017436031280742,-1.270075411903515,-1.6388563528763878,1.565095143677259,0.0157091989678119,-0.39843263985979
11,-0.324123139542137,-0.759331005601421,-0.3202373660106354,0.2591252426728082,-0.5812352783318397,-0.5025021183008097
