,A,C,G,T,m,g
0,-0.3498418116356144,-0.0614704666026245,-0.0976028259587437,-0.1909412053486429,-0.2146343750816455,-0.3324549247395001
1,-0.2025961648893723,-0.2903004239406601,-0.0966948552196637,-0.2393635994239554,-0.1998048172888044,-0.2181857486001205
2,-0.2620718939943819,-0.3818215865140124,0.2007389354404602,-0.6015430233430522,-0.0293363776851442,-0.1729116632660092
3,-0.811114470081964,0.5900144275270185,-0.3257705214497364,-0.425626080528974,-0.3061499214610829,0.0317009566253401
4,-0.710949616221912,0.816218385507945,-0.8135800760437099,-0.654486530121706,0.3425641682136477,-0.2267119407024229
5,-0.423751587544487,-0.7350945535990836,0.578591953810217,-0.7790891685406953,-0.1706214447991343,0.2830191913039368
6,-0.4493173062922778,-0.8469092968343205,0.7735885315346495,-0.4552913366693172,-0.1093046802434992,-0.1597115208599691
7,-0.5385416070232538,0.993969888662522,-0.6830937557486217,-0.7285784141008361,-0.2398300800711875,-0.0508716410858651
8,-1.0160451053157924,1.1214178729267728,-0.7839457778172728,-1.0331064636866163,0.5836086404572108,-0.1188747759229127
9,-0.927436144451333,-0.8151702382642816,1.1405406594482792,-1.1236384643156718,-0.1139040517556801,0.592662629978309
10,-0.6062727681856419,-0.7679126997669093,1.072122625274572,-0.7810956618382795,0.0456042922031453,-0.2093913970529019
11,-0.9090194608302312,0.3954403744361113,-0.8263581066296506,0.1942866637080641,-0.0258994487904859,-0.0753956312533833
12,0.3421165196790269,-0.8020612454495393,-0.278037268027945,-0.293291738284224,-0.1420818660400488,-0.0735900112351828
13,-0.1439569194676236,-0.2038714660447819,-0.6488544166059328,0.1707076727282972,-0.254010201234319,-0.1669602787435944
14,-0.0168226242269612,-0.10881491548781,-0.5222415384532813,-0.1737444956879263,-0.1574777398745191,-0.26784429563321
