,A,C,G,T,m,g
0,-0.1307969687208849,-0.277212871591902,0.0425773737969213,-0.2867140761972065,-0.1698216941258002,0.2834907058748894
1,0.44307024292237,-0.3335280606728243,-0.3578542261534631,-0.005001833743177,-0.1329811330128365,-0.1521825203316922
2,0.4342722955528691,-0.3219470468317312,-0.0358362432421989,-0.3982872969386115,-0.0833227254751106,-0.1333565140437141
3,0.3559273434503762,-0.7374222951453694,-0.1247921125779192,0.1525579129681863,-0.1147455755768326,-0.0700028041017646
4,-0.7500902118972754,-0.1611647892372035,-0.8853098016416855,1.2240669633003185,-0.0648481817490847,0.0988684902173981
5,-0.6040202024960161,0.3713612646731845,1.0686839436496087,-1.3067853699373562,0.0060493125196542,-0.073766479446989
6,-0.4611588209632263,-0.5761695545672906,1.5059832382416465,-1.1497984804918246,0.0001930465174561,0.1424730402332562
7,0.2723002964391613,-0.5712636017704148,-0.5445916117708705,0.7606140955364912,-0.1835979445454288,-0.2719387648545233
8,0.5089821581760664,-0.0221815020291357,-0.683231324384276,0.1603929654581985,-0.2676088992601385,-0.2348309289574404
9,-0.950286883806377,0.4278220950648738,-0.4960442081313699,0.4363209439992802,0.2619276972723023,-0.2182171754300717
10,0.0865640552329913,0.0367326545509877,0.0496496312982945,-0.835870104999776,-0.0676831372098001,0.1921293701286113
11,-0.2187737545912479,-0.4375331979748647,0.3107400969015883,-0.0010782713227484,-0.1018194697885208,-0.0900129342009258
12,-0.3839068212081707,0.2189903809695232,-0.7546734647714376,0.3840912674696698,0.0584926939402637,-0.0614715873704976
13,-0.4560191987535084,1.1604495909759929,-0.6974427594677555,-0.948299600179159,0.1475069782717042,0.2553274581487302
14,-1.0673964455095744,0.6834181571883614,-0.5959912835900251,-0.2397181815415293,0.6166316325667703,0.0645785898887288
