,A,C,G,T,m,g
0,-0.4975796616759185,-0.4288011024281483,-0.5581531618622767,-0.5182545199614231,-0.1872373061953928,-0.3202867467350057
1,-0.4917482333938602,-0.3897183709979755,-0.5751847249119472,-0.4015799876235968,-0.4637502481936206,-0.1883309337995383
2,-0.4370768088739996,-0.4521085759003693,-0.7932913380659652,-0.340701798604277,-0.0383325682937818,-0.4488014090978558
3,0.0571613733925411,-2.1096635122139165,0.7482609520937388,-1.446307532031093,-0.0554925305608867,0.2957287504278166
4,-1.7209637187499442,-1.6473523082108097,2.41600938735917,-2.1785628889153545,-0.1436023323675724,0.7641593621304316
5,-1.4332397525147738,-1.821768800805854,-2.010284860630001,2.0625054672660075,1.0004375434760415,-0.3079620956148946
6,-0.4713660728776045,-2.1806369294932626,2.1821347161215283,-2.694088514637717,-0.4259796534373427,1.079623955403823
7,-0.8124334485622909,-2.504689275019017,-0.4237338234077086,1.4921563724978546,0.5484069307620648,-0.8100192551143549
8,-0.8153666751956278,-2.361077721606869,2.196490462962971,-2.2893018221703616,-0.2804978902244353,1.0394411472522458
9,2.0936185753361074,-1.1403798561923952,-1.8835389076406053,-1.0128570215696011,-0.1061557751493123,-0.4609995136025245
10,1.107511686026545,-0.7299791757047075,-0.6608254575696367,-0.6425605565308544,-0.954928392686161,-0.6295306023970884
11,-1.5401971713496505,0.3689509490543424,-0.5859895069612568,0.1673028881670943,0.1224913040791934,-1.0428709617942675
12,-0.167910419181553,-0.5973398541925962,-1.1713070648036754,-0.1378798816115304,-0.4243697061474611,-0.0115055729603689
13,-0.8383669292626349,-0.0918340533892026,-0.125203804883464,-0.7530853035983159,-0.2538665957337267,-0.4479558120173674
14,-0.708028360177856,-0.3884448228663668,-0.2387942972082549,-0.5231529868147216,-0.3721951987024974,-0.2796968331495678
