,A,C,G,T,m,g
0,-0.4295629117599275,-0.1121180854368507,0.1125401628323612,-0.2592771922659777,-0.6272109970367435,-0.0535363713354316
1,-0.5639600595196336,0.2364745099952289,-0.8756992079733916,0.2347468087540555,0.1748450936261915,-0.5755725340511662
2,-0.2714312776871153,-0.3748905826050546,0.7705149172098849,-1.4263830208246158,-0.3351867022404706,0.2682112878475773
3,-0.1475167327732439,-0.8586547112541486,1.0362750131841516,-0.6799520162112759,-0.4035961204712657,-0.3157208214396972
4,-0.2587826837390106,-0.4391511721965601,0.2140959952030899,0.0701093606713466,-0.4073015614169172,-0.5481353319910571
5,-0.0637554804337575,-0.3135486092125768,-0.120122694265783,-0.097190398894928,-0.342882784331166,-0.4316654327052225
6,-0.8601945579212188,-0.2479988808712138,-0.4220970506913366,0.6892661640204252,-0.2739684743412571,-0.2541725958102446
7,-1.2737748924060224,-0.6602123949266281,0.4206050414693199,0.694884425213944,-0.3411445153174268,-0.2095230507711239
8,-1.0291650123278229,-0.5195771523879138,-0.5596656702156216,1.222144257006273,-0.2236014351383187,-0.2593003787748626
9,0.6803219770022787,-1.2010630089022942,0.6745407104736781,-0.9738478300197104,-0.2815614589977923,-0.2675557866556092
10,-1.1630237913308583,-0.5594778674793563,0.5192454249399681,0.50673273390764,-0.3281588073297075,-0.3444830715185422
11,-0.255952011869704,-0.8315203204788537,-0.4225683605691762,1.1033861208271225,-0.6993315628067066,-0.2631792584378468
