,A,C,G,T,m,g
0,-0.7279637319838596,-0.2151628709912457,0.051664129759668,-0.4708793123895232,-0.1717783394323189,-0.1473180681510229
1,-1.4106877664338937,0.0078449772411175,-0.0918845991779586,-0.7144862697830187,0.5742065669421235,-0.0464311019364647
2,-0.7910695214022779,-1.8167232808648288,1.669218969996174,-1.8329430464631056,-0.0827196893270678,1.1727983748803998
3,-1.0477927770481834,-1.4594288555688582,-1.308176778272384,2.197003083328471,-0.0941488404146784,0.031105974770427
4,-0.6152653830161589,-0.4923553896579854,-2.2062408069483928,1.2494755511926718,0.8119696283073914,-0.4290217929985168
5,0.1000080992798007,-1.929908936618522,0.8053113134332788,-0.7476886709790663,-0.562793939905972,0.6536339416671997
6,-1.3805555216757988,1.6785213270431811,-1.3112300767103144,-0.1456769911307086,-0.1560785299507245,-0.3664184007197624
7,-2.139370494924808,0.6789261252917431,-1.2662729554443644,0.6161115870530993,0.7215205897669038,-0.2923530448812569
8,1.1122519012623928,-2.029227155379725,-0.9477825837033828,-0.2271016084192441,-0.3312848071195471,0.7417060601837118
9,-0.0442738171971752,-0.9185633787529084,-0.2479775017409436,0.1215194204017045,0.0591593890701623,-0.6513023048907989
10,-0.5035452021764664,-0.6499438800970401,1.389004122150652,-2.41473198731845,0.0019272330942058,0.4958515211594042
11,-0.4920926544936453,-0.6526904652188088,0.0764855564686168,-0.9845933867364396,0.7019981024979216,-0.330545345650567
