,A,C,G,T,m,g
0,0.0095206010875299,0.0197513467079002,0.038717311309455,0.0080797186080152,-0.4911807928425149,-0.8137641784604596
1,-0.3479815912886532,-0.0427660068882533,-0.355669919773907,0.0195166369053981,0.0111902971663226,-0.513165410959813
2,0.2925262605551534,-0.5290276139223702,1.3525055422390218,-2.135189194868462,-0.6289101715884545,0.4192191827949116
3,-1.7235082485633493,-0.5399599931091382,1.9698679408887696,0.2266410255128589,-0.711882969568095,-0.4500337494989188
4,1.2490018488305086,-1.1439558120434303,1.5048012237211468,-1.2936630049823177,-0.7818434586987669,-0.7632167917172844
5,0.7731620988742968,-1.083346442892065,-0.0045123501544083,0.8523075326655968,-0.7579204600780779,-1.008566373566766
6,-2.836430549513716,1.034944387921633,-0.4039012269450506,1.6621849967382452,-0.2250678086389932,-0.4606057937560258
7,-0.1263260485989984,0.941622947928146,-0.6734399985841975,0.283154861827938,-1.0532490589853687,-0.6006386982911472
8,-0.3032812370852252,1.282966094483013,-0.8153049182713841,0.5773654051023395,-1.02864981951052,-0.9419715194575078
9,-0.7956102429557849,2.18939163904435,-0.7982870091457653,-1.7758840977371295,0.6587173562280798,-0.7072036408094147
10,-1.167573460129583,0.6411079500887698,0.3635880696355077,-0.7533799896843425,-0.3303924131143817,0.017773848781504
11,-0.0675497318281386,-0.1273881286603295,0.1582324539032618,-0.0631342162703265,-0.681778366028394,-0.4472580057779523
12,0.006115407843374,0.1504026666705419,0.1153857042330123,-0.1920036471950133,-0.6392775881310451,-0.6694985369315085
13,0.00512676271308,0.2419038921434186,0.3782590308294288,0.1504649865560295,-1.4446263150912535,-0.5600042320702276
