,A,C,G,T,m,g
0,0.3897088405500963,-0.7876114991735561,0.2792440714565056,-0.4984701607386412,-0.2405852710339014,0.1260575448392401
1,-0.7414804465237258,0.0514329804973606,-0.7454872384438987,0.8608278653942145,0.0194614709516119,-0.1764111059510511
2,-0.598366739534916,-0.3766525962446692,0.7964966757180186,-0.4256103086063335,-0.1119611494018387,-0.0155623560304352
3,-0.3828395183209471,-0.4417173835385025,0.7244930159339993,-0.3222113391285473,-0.1747295590915893,-0.1346516898738434
4,0.6596006571981664,-0.3766229495123349,-0.4447952526247557,-0.1028350336620833,-0.2790001408119281,-0.1880037546668552
5,-0.1462957310815263,-0.0744632954841193,-0.1058944355913393,0.2054398000482179,-0.2740270808825389,-0.3364157310532522
6,-0.0582396658858123,0.2103243668547305,-0.2922786746865085,0.0034556942886187,-0.3241657544963323,-0.2707524400717812
7,-0.1468535440690297,0.2106126605960191,-0.5151525463302388,-0.2696373036370771,0.2938922650259005,-0.3045180056873459
8,-0.4145051597951473,-0.2959836711160497,0.2468712051041299,-0.4228846055078888,-0.1416741295787795,0.2965198868464381
9,0.1683378845696244,0.3265906797335957,-0.4492031716238529,-0.4328182261784422,-0.2013433153630113,-0.1432203252150344
10,-0.2836403175071399,-0.031302813388212,0.286846504727681,-0.2974108706951411,-0.1860500082748298,-0.2200989688677133
11,-0.1436816779960373,-0.1874098716127169,0.1722224487056045,-0.0156382467433199,-0.3642584928780555,-0.1928906335424474
