,A,C,G,T,m,g
0,-0.5110726883625626,-0.8004947278837361,-0.3971560721396359,-0.9605530497478928,-0.2613388858131295,-0.278332045204171
1,-0.6894152573496379,-1.1918632756281793,0.3423258414076767,-1.0384536079393747,-0.4669265030716605,-0.1646146665643671
2,-1.472629062090366,-1.6758478939990145,1.3261352664392476,-1.4012795394999158,0.0784140535427817,-0.0637402935184479
3,-2.9124907426165105,-2.1160424470276817,3.056972316212874,-2.785930324914993,0.2401278892549721,1.3084158399554917
4,3.125479624141466,-2.1988276619466967,-1.993941688237,-2.7096828082619715,0.3325266587838021,0.2354984064272849
5,-1.455453507782261,-2.245233522719097,2.1855741284396397,-0.995519764704888,-0.4193546934670178,-0.2789601088832161
6,-3.42060208510837,1.8295958482635108,0.4211999292543238,-1.202257927076331,-0.3050061565008191,-0.5318770779125183
7,2.818923950261361,-2.0376301185811707,-2.142952333596396,-2.344769937674624,0.2504067449225784,0.2470742255258109
8,-2.49147979844461,2.451559607477272,-2.442795302713572,-2.404622336022746,1.5142273210101271,0.1641630396064994
9,-1.534247803571244,-0.3009997082573792,-1.1294451006869637,-0.132093409721561,-0.2851551108720373,0.1729936639668227
10,-0.5165182815419643,-0.6096803925922425,-0.3778276530527449,-0.6242478939656267,-0.6649960287185795,-0.4156772192876483
11,-0.6222804619109832,-0.0970592049546518,-0.7834263135066433,-0.4048443879233323,-0.6545749575008519,-0.6467621433482404
