,A,C,G,T,m,g
0,-0.1421715159670463,-0.4949848682613587,-0.9720557399093828,0.4802896665490345,-0.1723053280645038,-0.7675669197479479
1,0.4642532003616529,-1.0316863834699863,-0.6018784791473453,-0.2841612536214707,-0.4339482771943748,-0.1813735131529753
2,0.0719550833935073,-0.6594046328360272,-0.9023690536192016,-0.1138171533123171,0.0089362305669777,-0.4740951804189265
3,-0.7634633665772962,-1.3694854685716615,1.329009754064215,-1.702694533252272,-0.0082189481718107,0.4460578563027596
4,-1.3199125777733756,-1.5956150514540015,1.6272206786467742,-0.8302473319449818,-0.0368666374588506,0.0866262137935524
5,-1.1058278852966137,-1.8433634652446047,1.923579626022113,-1.2876624898420537,0.1024659610434343,0.1420135471140588
6,1.1014896616202552,-1.2966014750152837,-0.4946772976669667,-0.8799483504150102,-0.1473396179995747,-0.3517176267563117
7,-1.878697495025328,-1.4452539643929447,1.9489565438942404,-0.985097358194506,-0.0506620066713166,0.3419595741955034
8,-1.4607223698580296,-0.2928705083843884,1.231586954176893,-1.1719945192591197,0.0657427715107311,-0.440537034410377
9,-0.7977192132517779,-0.360704679736109,0.5781174791195846,-0.8900762479247664,-0.4046838020584208,-0.1937282423407125
10,-0.1639610293625505,-0.7137782107640533,0.8078219017375339,-0.9755305839704068,-0.6797817667928702,-0.3435650170519869
11,-0.7588977341630146,0.0418206844894111,-0.0329598274822068,-0.7660654259885223,0.2188687614409117,-0.7715611645448026
