,A,C,G,T,m,g
0,-0.6097559286202657,-0.038569792576459,-0.5657315620607453,0.0569037195597643,0.0226800444127452,-0.5137232162070322
1,0.1029313020629198,-0.978055964556835,-0.1285310409369944,-0.4255295563549465,-0.2561773354845065,0.0371658597732323
2,0.5698788941563628,-1.2866001883568912,0.6833053202438094,-1.1943231973796382,-0.353615893027012,-0.0668416656710901
3,-1.31284546367526,1.336021077216329,-1.242631578690483,-1.2935291516051974,0.9498525667913744,-0.0850641800695614
4,-0.0926130730214776,-1.3719353085427628,-0.8657755277520911,-0.1067496137051682,0.2098838289338099,0.578992964044397
5,-0.9094021164401656,-1.310594042846549,1.4815041394200377,-1.4067656047537218,-0.0586510376120365,0.5557119321964372
6,-1.3271159054413215,-1.1028745753302842,1.8414600022526748,-1.2320159462756182,0.0945570582077285,0.0777926365606335
7,-1.0386223651804043,-1.2922179335200612,-1.1049571385473254,1.809093109619667,-0.0853504777069933,0.0638580753007635
8,-0.1226011733854087,-0.7676839152643894,1.0140531874867569,-1.0412126516483848,-0.2747744982553319,-0.4559776789723759
9,-0.8914102369141353,-0.0482053984700582,0.682367434534345,-0.5844372598806821,-0.4343315698770106,-0.3721796994256485
10,-0.7943343488388765,0.3037167551034023,-0.544453499976632,-0.1138708911343342,-0.0044243573722758,-0.49483038781658
11,-0.2113938762060492,-0.1592495334855734,-0.5132255147426472,-0.4881247376290765,-0.2212052990479299,-0.0549977689251657
