,A,C,G,T,m,g
0,-0.6097559286202657,-0.038569792576459025,-0.5657315620607453,0.05690371955976433,0.022680044412745258,-0.5137232162070322
1,0.10293130206291988,-0.978055964556835,-0.12853104093699444,-0.4255295563549465,-0.2561773354845065,0.037165859773232335
2,0.5698788941563628,-1.2866001883568912,0.6833053202438094,-1.1943231973796382,-0.353615893027012,-0.06684166567109014
3,-1.31284546367526,1.336021077216329,-1.2426315786904827,-1.2935291516051974,0.9498525667913745,-0.08506418006956148
4,-0.09261307302147764,-1.3719353085427628,-0.8657755277520911,-0.10674961370516825,0.20988382893380997,0.578992964044397
5,-0.9094021164401656,-1.310594042846549,1.4815041394200377,-1.4067656047537218,-0.05865103761203651,0.5557119321964372
6,-1.3271159054413215,-1.1028745753302842,1.8414600022526748,-1.2320159462756182,0.09455705820772851,0.0777926365606335
7,-1.0386223651804045,-1.2922179335200612,-1.1049571385473254,1.809093109619667,-0.08535047770699335,0.06385807530076357
8,-0.12260117338540878,-0.7676839152643894,1.0140531874867567,-1.0412126516483848,-0.27477449825533196,-0.4559776789723759
9,-0.8914102369141353,-0.04820539847005823,0.682367434534345,-0.5844372598806821,-0.43433156987701066,-0.3721796994256485
10,-0.7943343488388765,0.3037167551034023,-0.544453499976632,-0.1138708911343342,-0.0044243573722758745,-0.49483038781658006
11,-0.21139387620604927,-0.1592495334855734,-0.5132255147426472,-0.48812473762907654,-0.2212052990479299,-0.054997768925165724
